,trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
74229,180052,8/8/2013 13:27,8/8/2013 13:35,1273,471,2.0,State St & Randolph St,13.0,Orleans St & Merchandise Mart Plaza,Customer,,
74230,180053,8/8/2013 13:27,8/8/2013 13:51,246,"1,426",22.0,Streeter Dr & Illinois St,29.0,Museum Campus,Customer,,
74231,180054,8/8/2013 13:27,8/8/2013 13:47,756,"1,189",8.0,Millennium Park,148.0,State St & 16th St,Customer,,
74232,180055,8/8/2013 13:27,8/8/2013 14:03,490,"2,102",76.0,Racine Ave & Congress Pkwy,,Congress Pkwy & Ogden Ave,Customer,,
74233,180060,8/8/2013 13:28,8/8/2013 14:03,155,"2,086",76.0,Racine Ave & Congress Pkwy,,Congress Pkwy & Ogden Ave,Customer,,
74234,180062,8/8/2013 13:28,8/8/2013 14:01,846,"1,949",34.0,Michigan Ave & Pearson St,247.0,Ashland Ave & Chicago Ave,Customer,,
74235,180063,8/8/2013 13:28,8/8/2013 13:43,1295,869,271.0,Paulina St & Diversey Pkwy,62.0,Sheffield Ave & Addison St,Customer,,
74236,180064,8/8/2013 13:28,8/8/2013 14:01,197,"1,974",124.0,Cannon Dr & Fullerton Ave,22.0,Streeter Dr & Illinois St,Customer,,
74237,180068,8/8/2013 13:28,8/8/2013 13:46,661,"1,076",23.0,Daley Center Plaza,87.0,Ravenswood Ave & Irving Park Rd,Customer,,
74238,180069,8/8/2013 13:29,8/8/2013 13:46,1056,"1,017",22.0,Streeter Dr & Illinois St,338.0,Mies van der Rohe Way & Chicago Ave,Customer,,
74239,180072,8/8/2013 13:29,8/8/2013 13:46,1074,"1,034",22.0,Streeter Dr & Illinois St,338.0,Mies van der Rohe Way & Chicago Ave,Customer,,
74240,180075,8/8/2013 13:30,8/8/2013 13:40,1274,594,146.0,Lincoln Ave & Armitage Ave,190.0,Sheffield Ave & Willow St,Customer,,
74241,180076,8/8/2013 13:30,8/8/2013 13:46,360,957,22.0,Streeter Dr & Illinois St,338.0,Mies van der Rohe Way & Chicago Ave,Customer,,
74242,180077,8/8/2013 13:30,8/8/2013 13:46,1075,951,22.0,Streeter Dr & Illinois St,338.0,Mies van der Rohe Way & Chicago Ave,Customer,,
74243,180080,8/8/2013 13:31,8/8/2013 13:53,109,"1,316",56.0,Canal St & Monroe St,56.0,Canal St & Monroe St,Customer,,
74244,180081,8/8/2013 13:31,8/8/2013 14:07,79,"2,207",306.0,Damen Ave & Coulter St,82.0,State St & 35th St,Customer,,
74245,180084,8/8/2013 13:31,8/8/2013 13:51,130,"1,173",290.0,Noble St & Milwaukee Ave,193.0,Larrabee St & Webster Ave,Customer,,
74246,180085,8/8/2013 13:31,8/8/2013 13:54,1179,"1,385",11.0,Canal St & Adams St,40.0,Michigan Ave & Congress Pkwy,Customer,,
74247,180086,8/8/2013 13:32,8/8/2013 13:45,148,812,430.0,LaSalle St & Illinois St,37.0,Clinton St & Tilden St,Customer,,
74248,180087,8/8/2013 13:32,8/8/2013 14:02,1018,"1,765",268.0,Damen Ave & Wellington Ave,146.0,Lincoln Ave & Armitage Ave,Customer,,
74249,180089,8/8/2013 13:33,8/8/2013 14:02,924,"1,782",268.0,Damen Ave & Wellington Ave,146.0,Lincoln Ave & Armitage Ave,Customer,,
74250,180090,8/8/2013 13:33,8/8/2013 13:48,708,937,64.0,Wells St & Erie St,2.0,State St & Randolph St,Customer,,
74251,180091,8/8/2013 13:33,8/8/2013 14:00,89,"1,657",300.0,Lake Shore Dr & Monroe St,29.0,Museum Campus,Customer,,
74252,180093,8/8/2013 13:33,8/8/2013 14:00,462,"1,660",300.0,Lake Shore Dr & Monroe St,29.0,Museum Campus,Customer,,
74253,180094,8/8/2013 13:33,8/8/2013 13:49,1176,944,64.0,Wells St & Erie St,2.0,State St & Randolph St,Customer,,
74254,180095,8/8/2013 13:33,8/8/2013 13:52,1182,"1,103",106.0,McCormick Place,43.0,Michigan Ave & Lake St,Customer,,
74255,180098,8/8/2013 13:33,8/8/2013 13:52,961,"1,096",13.0,Orleans St & Merchandise Mart Plaza,128.0,Clark St & North Ave,Customer,,
74256,180103,8/8/2013 13:35,8/8/2013 14:01,898,"1,581",84.0,California Ave & Milwaukee Ave,409.0,Sangamon St & Washington Blvd,Customer,,
74257,180107,8/8/2013 13:35,8/8/2013 13:53,1203,"1,086",31.0,Wabash Ave & Roosevelt Rd,82.0,State St & 35th St,Customer,,
74258,180111,8/8/2013 13:36,8/8/2013 13:46,1147,590,50.0,State St & Kinzie St,21.0,Clinton St & Lake St,Customer,,
74259,180113,8/8/2013 13:36,8/8/2013 13:54,1087,"1,125",11.0,Canal St & Adams St,40.0,Michigan Ave & Congress Pkwy,Customer,,
74260,180118,8/8/2013 13:38,8/8/2013 13:51,572,790,327.0,Clinton St & Roosevelt Rd,20.0,Dearborn St & Adams St,Customer,,
74261,180119,8/8/2013 13:38,8/8/2013 13:50,1338,751,124.0,Cannon Dr & Fullerton Ave,232.0,Clark St & Wellington Ave,Customer,,
74262,180120,8/8/2013 13:38,8/8/2013 14:02,42,"1,467",220.0,Fort Dearborn Dr & 31st St,220.0,Fort Dearborn Dr & 31st St,Customer,,
74263,180121,8/8/2013 13:38,8/8/2013 14:03,678,"1,479",220.0,Fort Dearborn Dr & 31st St,220.0,Fort Dearborn Dr & 31st St,Customer,,
74264,180123,8/8/2013 13:38,8/8/2013 14:28,137,"2,981",221.0,Wood St & Milwaukee Ave,22.0,Streeter Dr & Illinois St,Customer,,
74265,180128,8/8/2013 13:39,8/8/2013 16:02,1276,"8,549",338.0,Mies van der Rohe Way & Chicago Ave,338.0,Mies van der Rohe Way & Chicago Ave,Customer,,
74266,180133,8/8/2013 13:40,8/8/2013 14:13,387,"1,996",128.0,Clark St & North Ave,337.0,Lake Shore Dr & Ohio St,Customer,,
74267,180135,8/8/2013 13:40,8/8/2013 13:57,332,"1,020",30.0,State St & Harrison St,301.0,Clinton St & Madison St,Customer,,
74268,180137,8/8/2013 13:41,8/8/2013 14:24,583,"2,600",22.0,Streeter Dr & Illinois St,128.0,Clark St & North Ave,Customer,,
74269,180138,8/8/2013 13:41,8/8/2013 14:02,887,"1,269",128.0,Clark St & North Ave,338.0,Mies van der Rohe Way & Chicago Ave,Customer,,
74270,180143,8/8/2013 13:42,8/8/2013 14:02,363,"1,205",70.0,Sedgwick St & North Ave,12.0,Larrabee St & Kingsbury St,Customer,,
74271,180144,8/8/2013 13:42,8/8/2013 13:58,628,956,157.0,Aberdeen St & Jackson Blvd,3.0,State St & Van Buren St,Customer,,
74272,180145,8/8/2013 13:42,8/8/2013 13:47,207,264,156.0,Aberdeen St & Madison St,53.0,Green St & Randolph St,Customer,,
74273,180147,8/8/2013 13:43,8/8/2013 14:06,798,"1,386",28.0,900 W Harrison,34.0,Michigan Ave & Pearson St,Customer,,
74274,180148,8/8/2013 13:43,8/8/2013 13:50,1158,407,5.0,Clark St & Randolph St,10.0,Clinton St & Washington Blvd,Customer,,
74275,180150,8/8/2013 13:43,8/8/2013 14:24,1382,"2,415",300.0,Lake Shore Dr & Monroe St,300.0,Lake Shore Dr & Monroe St,Customer,,
74276,180152,8/8/2013 13:43,8/8/2013 14:23,1009,"2,350",300.0,Lake Shore Dr & Monroe St,300.0,Lake Shore Dr & Monroe St,Customer,,
74277,180153,8/8/2013 13:44,8/8/2013 14:30,1002,"2,756",29.0,Museum Campus,29.0,Museum Campus,Customer,,
74278,180155,8/8/2013 13:44,8/8/2013 14:10,497,"1,554",29.0,Museum Campus,42.0,Michigan Ave & Oak St,Customer,,
74279,180156,8/8/2013 13:44,8/8/2013 13:53,1187,528,56.0,Canal St & Monroe St,56.0,Canal St & Monroe St,Customer,,
74280,180158,8/8/2013 13:44,8/8/2013 16:01,911,"8,203",338.0,Mies van der Rohe Way & Chicago Ave,338.0,Mies van der Rohe Way & Chicago Ave,Customer,,
74281,180159,8/8/2013 13:44,8/8/2013 13:57,1273,806,13.0,Orleans St & Merchandise Mart Plaza,173.0,Dearborn Pkwy & Delaware Pl,Customer,,
74282,180161,8/8/2013 13:45,8/8/2013 14:22,1128,"2,215",269.0,Ashland Ave & Wellington Ave,420.0,Martin Luther King Dr & Oakwood Blvd,Customer,,
74283,180162,8/8/2013 13:45,8/8/2013 14:23,305,"2,261",84.0,California Ave & Milwaukee Ave,132.0,Damen Ave & Chicago Ave,Customer,,
74284,180164,8/8/2013 13:46,8/8/2013 14:15,378,"1,724",9.0,Clark St & Congress Pkwy,22.0,Streeter Dr & Illinois St,Customer,,
74285,180165,8/8/2013 13:46,8/8/2013 13:51,1084,300,136.0,Damen Ave & Division St,132.0,Damen Ave & Chicago Ave,Customer,,
74286,180167,8/8/2013 13:47,8/8/2013 14:06,162,"1,132",8.0,Millennium Park,262.0,Fairbanks Ct & Grand Ave,Customer,,
74287,180170,8/8/2013 13:48,8/8/2013 14:06,420,"1,070",8.0,Millennium Park,262.0,Fairbanks Ct & Grand Ave,Customer,,
74288,180175,8/8/2013 13:48,8/8/2013 13:55,852,412,164.0,Racine Ave & 18th St,76.0,Racine Ave & Congress Pkwy,Customer,,
74289,180178,8/8/2013 13:49,8/8/2013 13:51,1405,116,146.0,Lincoln Ave & Armitage Ave,146.0,Lincoln Ave & Armitage Ave,Customer,,
74290,180180,8/8/2013 13:49,8/8/2013 14:09,708,"1,197",2.0,State St & Randolph St,300.0,Lake Shore Dr & Monroe St,Customer,,
74291,180185,8/8/2013 13:50,8/8/2013 14:38,985,"2,916",31.0,Wabash Ave & Roosevelt Rd,40.0,Michigan Ave & Congress Pkwy,Customer,,
74292,180186,8/8/2013 13:50,8/8/2013 13:54,632,259,1.0,Michigan Ave & Washington St,40.0,Michigan Ave & Congress Pkwy,Customer,,
74293,180189,8/8/2013 13:50,8/8/2013 14:09,272,"1,152",8.0,Millennium Park,34.0,Michigan Ave & Pearson St,Customer,,
74294,180192,8/8/2013 13:51,8/8/2013 14:06,1148,929,22.0,Streeter Dr & Illinois St,128.0,Clark St & North Ave,Customer,,
74295,180193,8/8/2013 13:51,8/8/2013 14:30,163,"2,353",29.0,Museum Campus,29.0,Museum Campus,Customer,,
74296,180199,8/8/2013 13:52,8/8/2013 14:08,626,940,172.0,Orleans St & Elm St,34.0,Michigan Ave & Pearson St,Customer,,
74297,180204,8/8/2013 13:53,8/8/2013 14:08,758,914,172.0,Orleans St & Elm St,34.0,Michigan Ave & Pearson St,Customer,,
74298,180205,8/8/2013 13:53,8/8/2013 14:24,745,"1,846",22.0,Streeter Dr & Illinois St,128.0,Clark St & North Ave,Customer,,
74299,180206,8/8/2013 13:53,8/8/2013 14:43,903,"2,975",146.0,Lincoln Ave & Armitage Ave,269.0,Ashland Ave & Wellington Ave,Customer,,
74300,180207,8/8/2013 13:53,8/8/2013 14:05,259,680,128.0,Clark St & North Ave,191.0,Sedgwick St & Webster Ave,Customer,,
74301,180208,8/8/2013 13:53,8/8/2013 16:07,1193,"8,020",409.0,Sangamon St & Washington Blvd,409.0,Sangamon St & Washington Blvd,Customer,,
74302,180209,8/8/2013 13:53,8/8/2013 14:05,961,680,128.0,Clark St & North Ave,191.0,Sedgwick St & Webster Ave,Customer,,
74303,180210,8/8/2013 13:54,8/8/2013 16:07,998,"7,982",409.0,Sangamon St & Washington Blvd,71.0,Southport Ave & Roscoe St,Customer,,
74304,180212,8/8/2013 13:54,8/8/2013 14:03,879,549,160.0,May St & Taylor St,156.0,Aberdeen St & Madison St,Customer,,
74305,180213,8/8/2013 13:54,8/8/2013 14:22,175,"1,703",300.0,Lake Shore Dr & Monroe St,300.0,Lake Shore Dr & Monroe St,Customer,,
74306,180214,8/8/2013 13:54,8/8/2013 14:53,503,"3,529",29.0,Museum Campus,8.0,Millennium Park,Customer,,
74307,180215,8/8/2013 13:54,8/8/2013 14:23,1342,"1,763",300.0,Lake Shore Dr & Monroe St,300.0,Lake Shore Dr & Monroe St,Customer,,
74308,180218,8/8/2013 13:55,8/8/2013 14:04,1239,520,193.0,Larrabee St & Webster Ave,12.0,Larrabee St & Kingsbury St,Customer,,
74309,180219,8/8/2013 13:56,8/8/2013 14:12,1000,987,164.0,Racine Ave & 18th St,139.0,Loomis St & Taylor St,Customer,,
74310,180221,8/8/2013 13:56,8/8/2013 14:05,257,543,194.0,Ogden Ave & Race Ave,72.0,Morgan St & Lake St,Customer,,
74311,180222,8/8/2013 13:56,8/8/2013 14:29,426,"2,007",29.0,Museum Campus,29.0,Museum Campus,Customer,,
74312,180223,8/8/2013 13:56,8/8/2013 14:43,1405,"2,833",146.0,Lincoln Ave & Armitage Ave,300.0,Lake Shore Dr & Monroe St,Customer,,
74313,180224,8/8/2013 13:56,8/8/2013 14:02,391,334,60.0,Sheffield Ave & Fullerton Ave,298.0,Southport Ave & Wrightwood Ave,Customer,,
74314,180227,8/8/2013 13:57,8/8/2013 14:05,550,513,146.0,Lincoln Ave & Armitage Ave,146.0,Lincoln Ave & Armitage Ave,Customer,,
74315,180232,8/8/2013 13:57,8/8/2013 14:27,792,"1,765",8.0,Millennium Park,106.0,McCormick Place,Customer,,
74316,180239,8/8/2013 13:59,8/8/2013 14:05,27,365,173.0,Dearborn Pkwy & Delaware Pl,173.0,Dearborn Pkwy & Delaware Pl,Customer,,
74317,180240,8/8/2013 13:59,8/8/2013 14:24,674,"1,518",51.0,McClurg Ct & Illinois St,365.0,Ellis Ave & 58th St,Customer,,
74318,180241,8/8/2013 13:59,8/8/2013 14:36,310,"2,241",31.0,Wabash Ave & Roosevelt Rd,40.0,Michigan Ave & Congress Pkwy,Customer,,
74319,180244,8/8/2013 13:59,8/8/2013 15:26,697,"5,227",234.0,Lake Shore Dr & Wellington Ave,234.0,Lake Shore Dr & Wellington Ave,Customer,,
74320,180245,8/8/2013 13:59,8/8/2013 15:26,849,"5,230",234.0,Lake Shore Dr & Wellington Ave,234.0,Lake Shore Dr & Wellington Ave,Customer,,
74321,180248,8/8/2013 14:00,8/8/2013 14:33,1258,"2,016",148.0,State St & 16th St,29.0,Museum Campus,Customer,,
74322,180249,8/8/2013 14:00,8/8/2013 14:22,1019,"1,339",,Congress Pkwy & Ogden Ave,23.0,Daley Center Plaza,Customer,,
74323,180252,8/8/2013 14:00,8/8/2013 14:33,88,"1,987",148.0,State St & 16th St,29.0,Museum Campus,Customer,,
74324,180253,8/8/2013 14:00,8/8/2013 14:24,1172,"1,443",31.0,Wabash Ave & Roosevelt Rd,8.0,Millennium Park,Customer,,
74325,180254,8/8/2013 14:00,8/8/2013 14:17,1062,"1,006",430.0,LaSalle St & Illinois St,22.0,Streeter Dr & Illinois St,Customer,,
74326,180255,8/8/2013 14:00,8/8/2013 14:17,942,984,430.0,LaSalle St & Illinois St,22.0,Streeter Dr & Illinois St,Customer,,
74327,180256,8/8/2013 14:01,8/8/2013 14:35,733,"2,053",22.0,Streeter Dr & Illinois St,191.0,Sedgwick St & Webster Ave,Customer,,
74328,180259,8/8/2013 14:02,8/8/2013 14:18,1271,983,221.0,Wood St & Milwaukee Ave,12.0,Larrabee St & Kingsbury St,Customer,,
74329,180260,8/8/2013 14:02,8/8/2013 15:21,1232,"4,770",70.0,Sedgwick St & North Ave,128.0,Clark St & North Ave,Customer,,
74330,180262,8/8/2013 14:02,8/8/2013 14:28,632,"1,515",40.0,Michigan Ave & Congress Pkwy,42.0,Michigan Ave & Oak St,Customer,,
74331,180265,8/8/2013 14:03,8/8/2013 14:07,164,288,62.0,Sheffield Ave & Addison St,275.0,Clark St & Waveland Ave,Customer,,
74332,180267,8/8/2013 14:03,8/8/2013 15:09,447,"4,003",51.0,McClurg Ct & Illinois St,51.0,McClurg Ct & Illinois St,Customer,,
74333,180268,8/8/2013 14:03,8/8/2013 14:26,462,"1,408",29.0,Museum Campus,20.0,Dearborn St & Adams St,Customer,,
74334,180269,8/8/2013 14:02,8/8/2013 14:07,1116,301,50.0,State St & Kinzie St,338.0,Mies van der Rohe Way & Chicago Ave,Customer,,
74335,180271,8/8/2013 14:03,8/8/2013 15:09,551,"3,991",51.0,McClurg Ct & Illinois St,51.0,McClurg Ct & Illinois St,Customer,,
74336,180273,8/8/2013 14:03,8/8/2013 14:08,1295,284,62.0,Sheffield Ave & Addison St,275.0,Clark St & Waveland Ave,Customer,,
74337,180274,8/8/2013 14:03,8/8/2013 14:26,89,"1,384",29.0,Museum Campus,20.0,Dearborn St & Adams St,Customer,,
74338,180276,8/8/2013 14:03,8/8/2013 14:33,424,"1,774",163.0,Morgan St & 18th St,21.0,Clinton St & Lake St,Customer,,
74339,180278,8/8/2013 14:03,8/8/2013 14:17,1086,803,430.0,LaSalle St & Illinois St,22.0,Streeter Dr & Illinois St,Customer,,
74340,180279,8/8/2013 14:03,8/8/2013 14:30,1348,"1,603",220.0,Fort Dearborn Dr & 31st St,31.0,Wabash Ave & Roosevelt Rd,Customer,,
74341,180284,8/8/2013 14:04,8/8/2013 14:15,1091,643,173.0,Dearborn Pkwy & Delaware Pl,50.0,State St & Kinzie St,Customer,,
74342,180285,8/8/2013 14:04,8/8/2013 14:35,5,"1,853",22.0,Streeter Dr & Illinois St,191.0,Sedgwick St & Webster Ave,Customer,,
74343,180287,8/8/2013 14:05,8/8/2013 14:20,1054,929,8.0,Millennium Park,22.0,Streeter Dr & Illinois St,Customer,,
74344,180289,8/8/2013 14:06,8/8/2013 14:20,721,870,8.0,Millennium Park,22.0,Streeter Dr & Illinois St,Customer,,
74345,180290,8/8/2013 14:06,8/8/2013 14:14,286,461,21.0,Clinton St & Lake St,64.0,Wells St & Erie St,Customer,,
74346,180291,8/8/2013 14:06,8/8/2013 14:18,1195,740,9.0,Clark St & Congress Pkwy,408.0,State St & 19th St,Customer,,
74347,180295,8/8/2013 14:06,8/8/2013 14:11,924,293,146.0,Lincoln Ave & Armitage Ave,193.0,Larrabee St & Webster Ave,Customer,,
74348,180296,8/8/2013 14:06,8/8/2013 14:11,1018,310,146.0,Lincoln Ave & Armitage Ave,193.0,Larrabee St & Webster Ave,Customer,,
74349,180297,8/8/2013 14:06,8/8/2013 14:35,1103,"1,738",34.0,Michigan Ave & Pearson St,20.0,Dearborn St & Adams St,Customer,,
74350,180298,8/8/2013 14:06,8/8/2013 14:39,1273,"1,985",173.0,Dearborn Pkwy & Delaware Pl,29.0,Museum Campus,Customer,,
74351,180299,8/8/2013 14:06,8/8/2013 14:13,1075,419,338.0,Mies van der Rohe Way & Chicago Ave,337.0,Lake Shore Dr & Ohio St,Customer,,
74352,180300,8/8/2013 14:07,8/8/2013 14:35,512,"1,728",34.0,Michigan Ave & Pearson St,20.0,Dearborn St & Adams St,Customer,,
74353,180302,8/8/2013 14:07,8/8/2013 14:35,941,"1,696",34.0,Michigan Ave & Pearson St,20.0,Dearborn St & Adams St,Customer,,
74354,180305,8/8/2013 14:07,8/8/2013 14:18,400,626,2.0,State St & Randolph St,1.0,Michigan Ave & Washington St,Customer,,
74355,180306,8/8/2013 14:08,8/8/2013 14:52,136,"2,645",234.0,Lake Shore Dr & Wellington Ave,173.0,Dearborn Pkwy & Delaware Pl,Customer,,
74356,180311,8/8/2013 14:09,8/8/2013 14:19,27,644,173.0,Dearborn Pkwy & Delaware Pl,13.0,Orleans St & Merchandise Mart Plaza,Customer,,
74357,180317,8/8/2013 14:10,8/8/2013 14:42,629,"1,958",132.0,Damen Ave & Chicago Ave,132.0,Damen Ave & Chicago Ave,Customer,,
74358,180318,8/8/2013 14:10,8/8/2013 14:39,708,"1,735",300.0,Lake Shore Dr & Monroe St,300.0,Lake Shore Dr & Monroe St,Customer,,
74359,180319,8/8/2013 14:11,8/8/2013 14:39,992,"1,711",300.0,Lake Shore Dr & Monroe St,300.0,Lake Shore Dr & Monroe St,Customer,,
74360,180323,8/8/2013 14:12,8/8/2013 15:21,393,"4,178",70.0,Sedgwick St & North Ave,128.0,Clark St & North Ave,Customer,,
74361,180324,8/8/2013 14:12,8/8/2013 14:18,1214,349,5.0,Clark St & Randolph St,5.0,Clark St & Randolph St,Customer,,
74362,180325,8/8/2013 14:12,8/8/2013 14:23,227,670,28.0,900 W Harrison,158.0,Peoria St & Jackson Blvd,Customer,,
74363,180327,8/8/2013 14:12,8/8/2013 14:23,430,623,28.0,900 W Harrison,158.0,Peoria St & Jackson Blvd,Customer,,
74364,180330,8/8/2013 14:13,8/8/2013 14:48,956,"2,096",31.0,Wabash Ave & Roosevelt Rd,8.0,Millennium Park,Customer,,
74365,180331,8/8/2013 14:13,8/8/2013 14:40,949,"1,616",173.0,Dearborn Pkwy & Delaware Pl,29.0,Museum Campus,Customer,,
74366,180332,8/8/2013 14:13,8/8/2013 14:22,1147,553,21.0,Clinton St & Lake St,6.0,LaSalle St & Washington St,Customer,,
74367,180334,8/8/2013 14:13,8/8/2013 14:48,440,"2,139",31.0,Wabash Ave & Roosevelt Rd,8.0,Millennium Park,Customer,,
74368,180335,8/8/2013 14:13,8/8/2013 14:40,1451,"1,586",173.0,Dearborn Pkwy & Delaware Pl,29.0,Museum Campus,Customer,,
74369,180336,8/8/2013 14:13,8/8/2013 14:22,850,533,21.0,Clinton St & Lake St,6.0,LaSalle St & Washington St,Customer,,
74370,180337,8/8/2013 14:13,8/8/2013 14:29,282,923,33.0,Green St & Milwaukee Ave,8.0,Millennium Park,Customer,,
74371,180340,8/8/2013 14:13,8/8/2013 15:00,448,"2,766",31.0,Wabash Ave & Roosevelt Rd,8.0,Millennium Park,Customer,,
74372,180346,8/8/2013 14:14,8/8/2013 14:28,1003,818,8.0,Millennium Park,34.0,Michigan Ave & Pearson St,Customer,,
74373,180353,8/8/2013 14:16,8/8/2013 15:49,1381,"5,569",275.0,Clark St & Waveland Ave,1.0,Michigan Ave & Washington St,Customer,,
74374,180355,8/8/2013 14:16,8/8/2013 14:36,634,"1,199",229.0,Southport Ave & Belmont Ave,349.0,Clark St & Elm St,Customer,,
74375,180356,8/8/2013 14:16,8/8/2013 14:31,1151,891,248.0,Ashland Ave & Augusta Blvd,223.0,Wood St & North Ave,Customer,,
74376,180357,8/8/2013 14:16,8/8/2013 15:15,516,"3,520",62.0,Sheffield Ave & Addison St,43.0,Michigan Ave & Lake St,Customer,,
74377,180360,8/8/2013 14:16,8/8/2013 15:14,130,"3,440",193.0,Larrabee St & Webster Ave,50.0,State St & Kinzie St,Customer,,
74378,180361,8/8/2013 14:18,8/8/2013 15:15,1044,"3,460",62.0,Sheffield Ave & Addison St,43.0,Michigan Ave & Lake St,Customer,,
74379,180362,8/8/2013 14:18,8/8/2013 14:30,403,704,50.0,State St & Kinzie St,8.0,Millennium Park,Customer,,
74380,180364,8/8/2013 14:18,8/8/2013 14:41,1223,"1,368",310.0,Michigan Ave & 14th St,338.0,Mies van der Rohe Way & Chicago Ave,Customer,,
74381,180365,8/8/2013 14:18,8/8/2013 14:26,1016,465,53.0,Green St & Randolph St,156.0,Aberdeen St & Madison St,Customer,,
74382,180368,8/8/2013 14:18,8/8/2013 14:38,640,"1,175",1.0,Michigan Ave & Washington St,338.0,Mies van der Rohe Way & Chicago Ave,Customer,,
74383,180373,8/8/2013 14:19,8/8/2013 15:14,842,"3,306",193.0,Larrabee St & Webster Ave,50.0,State St & Kinzie St,Customer,,
74384,180377,8/8/2013 14:19,8/8/2013 14:58,1122,"2,342",22.0,Streeter Dr & Illinois St,8.0,Millennium Park,Customer,,
74385,180380,8/8/2013 14:20,8/8/2013 14:30,1454,602,51.0,McClurg Ct & Illinois St,430.0,LaSalle St & Illinois St,Customer,,
74386,180381,8/8/2013 14:20,8/8/2013 14:38,400,"1,076",1.0,Michigan Ave & Washington St,338.0,Mies van der Rohe Way & Chicago Ave,Customer,,
74387,180382,8/8/2013 14:20,8/8/2013 14:30,1457,591,51.0,McClurg Ct & Illinois St,430.0,LaSalle St & Illinois St,Customer,,
74388,180387,8/8/2013 14:21,8/8/2013 14:53,469,"1,932",67.0,Sheffield Ave & Wellington Ave,128.0,Clark St & North Ave,Customer,,
74389,180388,8/8/2013 14:21,8/8/2013 14:53,1139,"1,947",67.0,Sheffield Ave & Wellington Ave,128.0,Clark St & North Ave,Customer,,
74390,180389,8/8/2013 14:21,8/8/2013 14:41,105,"1,206",310.0,Michigan Ave & 14th St,29.0,Museum Campus,Customer,,
74391,180390,8/8/2013 14:21,8/8/2013 14:48,1377,"1,606",31.0,Wabash Ave & Roosevelt Rd,8.0,Millennium Park,Customer,,
74392,180391,8/8/2013 14:21,8/8/2013 14:41,1118,"1,187",310.0,Michigan Ave & 14th St,29.0,Museum Campus,Customer,,
74393,180392,8/8/2013 14:22,8/8/2013 14:41,545,"1,133",194.0,Ogden Ave & Race Ave,34.0,Michigan Ave & Pearson St,Customer,,
74394,180394,8/8/2013 14:23,8/8/2013 14:52,351,"1,779",326.0,Canal St & Harrison St,29.0,Museum Campus,Customer,,
74395,180395,8/8/2013 14:23,8/8/2013 14:52,195,"1,761",326.0,Canal St & Harrison St,29.0,Museum Campus,Customer,,
74396,180396,8/8/2013 14:23,8/8/2013 14:58,1411,"2,118",128.0,Clark St & North Ave,46.0,Wells St & Walton St,Customer,,
74397,180398,8/8/2013 14:23,8/8/2013 14:31,937,466,12.0,Larrabee St & Kingsbury St,64.0,Wells St & Erie St,Customer,,
74398,180400,8/8/2013 14:23,8/8/2013 14:38,1116,879,338.0,Mies van der Rohe Way & Chicago Ave,341.0,Canal St & Madison St,Customer,,
74399,180401,8/8/2013 14:23,8/8/2013 14:55,1219,"1,892",8.0,Millennium Park,22.0,Streeter Dr & Illinois St,Customer,,
74400,180402,8/8/2013 14:24,8/8/2013 14:36,1267,746,132.0,Damen Ave & Chicago Ave,19.0,Franklin St & Jackson Blvd,Customer,,
74401,180409,8/8/2013 14:25,8/8/2013 14:57,56,"1,931",19.0,Franklin St & Jackson Blvd,29.0,Museum Campus,Customer,,
74402,180410,8/8/2013 14:25,8/8/2013 14:57,790,"1,956",19.0,Franklin St & Jackson Blvd,29.0,Museum Campus,Customer,,
74403,180414,8/8/2013 14:26,8/8/2013 14:40,1141,866,163.0,Morgan St & 18th St,310.0,Michigan Ave & 14th St,Customer,,
74404,180416,8/8/2013 14:26,8/8/2013 15:41,791,"4,485",19.0,Franklin St & Jackson Blvd,22.0,Streeter Dr & Illinois St,Customer,,
74405,180417,8/8/2013 14:26,8/8/2013 16:04,621,"5,863",8.0,Millennium Park,8.0,Millennium Park,Customer,,
74406,180418,8/8/2013 14:27,8/8/2013 14:48,778,"1,295",19.0,Franklin St & Jackson Blvd,2.0,State St & Randolph St,Customer,,
74407,180419,8/8/2013 14:27,8/8/2013 14:51,462,"1,416",20.0,Dearborn St & Adams St,64.0,Wells St & Erie St,Customer,,
74408,180425,8/8/2013 14:27,8/8/2013 14:46,1282,"1,115",60.0,Sheffield Ave & Fullerton Ave,191.0,Sedgwick St & Webster Ave,Customer,,
74409,180426,8/8/2013 14:27,8/8/2013 15:33,364,"3,922",124.0,Cannon Dr & Fullerton Ave,301.0,Clinton St & Madison St,Customer,,
74410,180427,8/8/2013 14:27,8/8/2013 14:51,89,"1,407",20.0,Dearborn St & Adams St,64.0,Wells St & Erie St,Customer,,
74411,180429,8/8/2013 14:28,8/8/2013 14:36,528,454,327.0,Clinton St & Roosevelt Rd,396.0,Greenwood Ave & 47th St,Customer,,
74412,180432,8/8/2013 14:29,8/8/2013 14:53,583,"1,473",128.0,Clark St & North Ave,8.0,Millennium Park,Customer,,
74413,180433,8/8/2013 14:29,8/8/2013 14:53,248,"1,400",128.0,Clark St & North Ave,8.0,Millennium Park,Customer,,
74414,180437,8/8/2013 14:30,8/8/2013 15:05,1137,"2,103",124.0,Cannon Dr & Fullerton Ave,22.0,Streeter Dr & Illinois St,Customer,,
